,in_row_id,in_ra,in_dec,ra,dec,infobits,field,ccdid,qid,rcid,fid,filtercode,pid,nid,expid,itid,imgtype,imgtypecode,obsdate,obsjd,exptime,filefracday,seeing,airmass,moonillf,moonesb,maglimit,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid
0,1,30.0216626145641,77.3690009027791,28.94503218,77.62346746,0,1882,3,2,9,2,zr,1020300050915,1020,102030005,1,object,o,2019-10-18 07:12:05.424+00,2458774.8000579,30,20191018300058,2.26441002,1.477,-0.818444014,0,19.8672009,1536.5,1540.5,28.94519341481,77.62343231231,-0.0002795990130959,3.066816121597e-05,-3.07396783434e-05,-0.0002796340078221,30.79817562,78.09526768,26.65296501,77.99736581,27.22773437,77.13990463,31.10262522,77.23127318,2021-06-30 00:00:00+00,2
1,1,30.0216626145641,77.3690009027791,29.02789873,77.60978208,0,1882,3,2,9,2,zr,1332434870915,1332,133243487,1,object,o,2020-08-25 10:26:13.435+00,2459086.9348727,30,20200825434873,1.47412002,1.48399997,0.465135992,0,21.0352001,1536.5,1540.5,29.02794170432,77.60973931569998,-0.0002796578395179,3.02613893634e-05,-3.033162855933e-05,-0.000279687976304,30.88236438,78.08102323,26.74105032,77.98440906,27.30937386,77.12677716999998,31.18051553,77.21688962999998,2022-03-07 00:00:00+00,2
2,1,30.0216626145641,77.3690009027791,29.55207992,77.80700032999998,0,855,11,2,41,2,zr,634257914115,634,63425791,1,object,o,2018-09-27 06:11:24.134+00,2458388.7579167,30,20180927257882,1.96984994,1.54200006,-0.951817989,0,20.0974998,1536.5,1540.5,29.5522677252,77.8069939976,-0.000279553185243,3.158232045449e-05,-3.160909029807e-05,-0.000279533835293,31.4272921,78.27985868,27.21919905,78.17921612,27.81663485,77.32237700999998,31.74707988,77.41610172999998,2019-05-08 00:00:00+00,1
3,1,30.0216626145641,77.3690009027791,28.95759478,77.62742084,8,1882,3,2,9,2,zr,1100181440915,1100,110018144,1,object,o,2020-01-06 04:21:17.492+00,2458854.6814468,30,20200106181447,5.57025003,1.477,0.773541987,0,19.1149998,1536.5,1540.5,28.95767809938,77.62740125822,-0.0002795694176157,3.095548619082e-05,-3.101796401465e-05,-0.0002796019184768,30.80889653,78.09949670999998,26.66310428,78.00092101,27.24244386,77.14363720999998,31.11759032,77.23551931,2021-08-31 00:00:00+00,2
4,1,30.0216626145641,77.3690009027791,28.9737002,77.68374047999998,0,1882,3,2,9,3,zi,1339328830915,1339,133932883,1,object,o,2020-09-01 07:53:31.973+00,2459093.828831,30,20200901328831,1.85778999,1.59399998,0.992148995,0,19.5928993,1536.5,1540.5,28.97388933582,77.68370458084,-0.0002796676534345,3.021478965763e-05,-3.028278480489e-05,-0.0002796903534523,30.84058081,78.15476164,26.67325361,78.05837703999998,27.24420085,77.20086587,31.13843564,77.29073165,2022-03-07 00:00:00+00,2
5,1,30.0216626145641,77.3690009027791,28.96911118,77.69031952,0,1882,3,2,9,1,zg,1338373690915,1338,133837369,1,object,o,2020-08-31 08:58:07.898+00,2459092.8736921,30,20200831373692,2.24018002,1.52900004,0.966327012,0,19.7800007,1536.5,1540.5,28.96918575407,77.69030492378,-0.0002796600044788,3.041825965539e-05,-3.049374193327e-05,-0.000279691426477,30.83545178,78.16164682,26.66621343,78.06467361999998,27.24038881,77.20710771,31.13614285,77.29747595,2022-03-07 00:00:00+00,3
6,1,30.0216626145641,77.3690009027791,28.95031038,77.61855699999998,0,1882,3,2,9,2,zr,1046328280915,1046,104632828,1,object,o,2019-11-13 07:52:44.356+00,2458800.828287,30,20191113328287,1.77714002,1.477,-0.994117022,0,19.875,1536.5,1540.5,28.95035560368,77.61855239732,-0.0002795776802438,3.099706636584e-05,-3.105897224245e-05,-0.0002796117166484,30.80012638,78.09070714,26.65688519,77.9920122,27.23634248,77.13471160999998,31.10934404,77.22673652999998,2021-06-30 00:00:00+00,3
7,1,30.0216626145641,77.3690009027791,28.95705563,77.63558655,0,1882,3,2,9,1,zg,1420199160915,1420,142019916,1,object,o,2020-11-21 04:46:48.106+00,2459174.6991667,30,20201121199155,2.62955999,1.48500001,0.401214004,0,20.4361992,1536.5,1540.5,28.95724645859,77.63554223427998,-0.0002796139575493,3.075555469295e-05,-3.082390882238e-05,-0.0002796452254845,30.81153278,78.10748671,26.66212212,78.00941405999998,27.23837725,77.15190733,31.11710253,77.24340524,2022-07-07 00:00:00+00,3
8,1,30.0216626145641,77.3690009027791,30.03341387,76.9850174,0,855,11,3,42,1,zg,965489644215,965,96548964,1,object,o,2019-08-24 11:45:05.355+00,2458719.9896412,30,20190824489583,2.49038005,1.37399995,-0.412831992,0,20.3451004,1536.5,1540.5,30.03334627491,76.98505133618998,-0.0002797673776426,2.971431836312e-05,-2.965006942846e-05,-0.0002797480280881,31.80138972,77.45573813,27.86012483,77.36151151999998,28.38859761,76.50343116,32.08395698,76.59150653,2020-06-24 00:00:00+00,1
9,1,30.0216626145641,77.3690009027791,29.98643255,76.96856812999998,0,855,11,3,42,2,zr,595326554215,595,59532655,1,object,o,2018-08-19 07:50:14.85+00,2458349.8265509,30,20180819326435,2.07720995,1.63499999,0.60156399,0,20.7080994,1536.5,1540.5,29.98650342625,76.96858352370998,-0.0002798146655841,2.94580729825e-05,-2.939401992744e-05,-0.0002797899602996,31.75521444,77.43888981,27.81736941,77.34547147,28.34106156,76.4874008,32.03323084,76.5746992,2019-05-08 00:00:00+00,1
10,1,30.0216626145641,77.3690009027791,30.06671437,76.97471693,0,855,11,3,42,2,zr,1042121214215,1042,104212121,1,object,o,2019-11-09 02:54:33.653+00,2458796.6212153,30,20191109121192,2.16032004,1.59399998,0.889724016,0,19.8672009,1536.5,1540.5,30.06667085092,76.97476328188,-0.0002798438149249,2.916115005486e-05,-2.909232508868e-05,-0.0002798225268757,31.83816051,77.44461597999998,27.89830661,77.35204403,28.41854798,76.4939062,32.11264094,76.58042225,2020-06-24 00:00:00+00,1
11,1,30.0216626145641,77.3690009027791,30.09881968,76.97603076,0,855,11,3,42,2,zr,922470154215,922,92247015,1,object,o,2019-07-12 11:17:01.17+00,2458676.9701505,30,20190712470116,1.79918003,1.53999996,0.808174014,0,20.8512001,1536.5,1540.5,30.09901427748,76.97603728020998,-0.0002798554645799,2.893152164693e-05,-2.887271203057e-05,-0.0002798288995786,31.87241555,77.44561029,27.93191997,77.35382493999998,28.44878136,76.49556552999998,32.14303566,76.58134260999998,2020-06-24 00:00:00+00,1
12,1,30.0216626145641,77.3690009027791,30.06841353,76.95352477999998,0,855,11,3,42,2,zr,631303714215,631,63130371,1,object,o,2018-09-24 07:17:21.5+00,2458385.8037153,30,20180924303704,1.88846004,1.46500003,0.993610024,0,20.0370998,1536.5,1540.5,30.06841802873,76.9535629562,-0.0002798190993897,2.926887767949e-05,-2.920419712908e-05,-0.0002797907702809,31.83647463,77.4235999,27.90353156,77.33080821999998,28.42355328,76.47258354,32.11131293,76.55933833,2019-05-08 00:00:00+00,1
13,1,30.0216626145641,77.3690009027791,30.09024691,76.97294110999998,0,855,11,3,42,1,zg,913452684215,913,91345268,1,object,o,2019-07-03 10:51:52.331+00,2458667.9526852,30,20190703452674,2.02985001,1.65400004,0.0059049502,0,20.9846001,1536.5,1540.5,30.09042984311,76.97298192335998,-0.0002798910074017,2.881246402274e-05,-2.874504267333e-05,-0.0002798643040563,31.86454492,77.44238033,27.92401428,77.35092418,28.43951319,76.49256991999998,32.13402477,76.57804765999998,2020-06-24 00:00:00+00,1
14,1,30.0216626145641,77.3690009027791,30.04503296,76.95087829,0,855,11,3,42,1,zg,628400524215,628,62840052,1,object,o,2018-09-21 09:36:45.029+00,2458382.9005208,30,20180921400509,1.86941004,1.375,0.874333024,0,20.5100002,1536.5,1540.5,30.04516074962,76.95089118608,-0.0002797816233498,2.9624305426e-05,-2.955741479532e-05,-0.0002797636547649,31.809385,77.42147754,27.87828292,77.32758943,28.4036045,76.46945696999998,32.08984055,76.55720436999998,2019-05-08 00:00:00+00,1
15,1,30.0216626145641,77.3690009027791,29.98240909,76.98905189,0,855,11,3,42,1,zg,1513222604215,1513,151322260,1,object,o,2021-02-22 05:20:33.318+00,2459267.7226042,30,20210222222581,3.12022996,1.74699998,0.727638006,0,19.5706997,1536.5,1540.5,29.98230883195,76.98906769154,-0.0002797310604292,3.019393681894e-05,-3.01197468054e-05,-0.0002797129727245,31.74805877,77.46036866,27.80468346,77.36460673,28.33975275,76.50696313999998,32.03709838,76.59649589,2022-09-07 00:00:00+00,2
16,1,30.0216626145641,77.3690009027791,29.99147672,76.95476954,0,855,11,3,42,1,zg,636392614215,636,63639261,1,object,o,2018-09-29 09:25:22.934+00,2458390.8926157,30,20180929392616,2.00670004,1.37100005,-0.81190002,0,20.2210007,1536.5,1540.5,29.99162493278,76.95479963724,-0.0002797417321253,2.990494519648e-05,-2.983584902564e-05,-0.0002797346957249,31.75411324,77.42579121,27.82227851,77.33097397,28.35178047,76.47295535,32.03866758,76.56157197,2019-05-08 00:00:00+00,1
17,1,30.0216626145641,77.3690009027791,29.98801284,76.96486684,0,855,11,3,42,2,zr,599394714215,599,59939471,1,object,o,2018-08-23 09:28:23.77+00,2458353.8947106,30,20180823394711,1.35128999,1.43799996,0.91574198,0,20.7511997,1536.5,1540.5,29.98813548304,76.96488969558,-0.0002797737639616,2.966209689565e-05,-2.959737486473e-05,-0.000279751244884,31.75436937,77.43551886999998,27.8188256,77.34140911,28.34483895,76.48338954,32.03500385,76.57132923999998,2019-05-08 00:00:00+00,1
18,1,30.0216626145641,77.3690009027791,30.02206168,76.98380462999998,33554432,855,11,3,42,2,zr,1146160044215,1146,114616004,1,object,o,2020-02-21 03:50:28.975+00,2458900.6600463,30,20200221159988,1.93825996,1.546,-0.0581033006,0,19.5251007,1536.5,1540.5,30.02226741151,76.98381421442998,-0.000279722393197,3.01181677069e-05,-3.005430202625e-05,-0.0002796679136412,31.78736747,77.45489354,27.84612143,77.35963264999998,28.38024801,76.50190867,32.07552438,76.59094014999998,2020-12-09 00:00:00+00,1
19,1,30.0216626145641,77.3690009027791,30.00057824,76.98246742,0,855,11,3,42,1,zg,1515219294215,1515,151521929,1,object,o,2021-02-24 05:15:47.889+00,2459269.719294,30,20210224219294,1.63743997,1.75399995,0.885806024,0,19.9605007,1536.5,1540.5,30.00073668097,76.98250441793,-0.0002797543333369,3.010029685381e-05,-3.004846331989e-05,-0.0002797274645283,31.76625976,77.45365275,27.82442279,77.35818483,28.35818262,76.50045758,32.0541898,76.58969779,2021-06-30 00:00:00+00,1
20,1,30.0216626145641,77.3690009027791,30.10898318,76.92212714,0,855,11,3,42,2,zr,901450544215,901,90145054,1,object,o,2019-06-21 10:48:47.53+00,2458655.950544,30,20190621450486,3.33650994,1.773,-0.843436003,0,19.7070999,1536.5,1540.5,30.10923952781,76.92216668525998,-0.0002798950391917,2.865859448134e-05,-2.859670706233e-05,-0.0002798706009779,31.8777172,77.39125592,27.95208609,77.30044433,28.46314339,76.4421465,32.14430079,76.52699434999998,2019-12-11 00:00:00+00,1
21,1,30.0216626145641,77.3690009027791,30.02477729,76.97994701,0,855,11,3,42,1,zg,1013497304215,1013,101349730,1,object,o,2019-10-11 11:56:07.548+00,2458767.9973032,30,20191011496887,2.71051002,1.49000001,0.949186981,0,20.3908997,1536.5,1540.5,30.02484132855,76.97995660527,-0.0002797697133644,3.003415351995e-05,-2.99607678372e-05,-0.0002797486300296,31.78996345,77.45104818,27.8495809,77.35591736,28.38290886,76.49800838,32.07770182,76.58692163,2021-06-30 00:00:00+00,3
22,1,30.0216626145641,77.3690009027791,30.0255229,76.98511861999998,0,855,11,3,42,2,zr,1150183024215,1150,115018302,1,object,o,2020-02-25 04:23:33.666+00,2458904.6830208,30,20200225183021,2.06175995,1.63600004,0.0214885995,0,20.4083996,1536.5,1540.5,30.02565407785,76.98511505643,-0.0002797421570262,3.011080900618e-05,-3.003923964537e-05,-0.0002797093847911,31.79147785,77.456219,27.84920864,77.36090016,28.38305103,76.50319329,32.07928099,76.59229714999998,2020-12-09 00:00:00+00,1
23,1,30.0216626145641,77.3690009027791,30.09419741,76.92387806,0,855,11,3,42,1,zg,901470644215,901,90147064,1,object,o,2019-06-21 11:17:44.494+00,2458655.9706481,30,20190621470625,3.37082005,1.70099998,-0.842014015,0,19.3887005,1536.5,1540.5,30.09424754299,76.92387808297998,-0.0002799019159543,2.875688260099e-05,-2.868435888559e-05,-0.0002798774997947,31.86242586,77.39321293,27.93659245,77.30200676,28.44847122,76.44364856999998,32.13007577,76.52887178999998,2019-12-11 00:00:00+00,1
24,1,30.0216626145641,77.3690009027791,30.06279007,76.97462693999998,0,855,11,3,42,2,zr,1042120264215,1042,104212026,1,object,o,2019-11-09 02:53:11.452+00,2458796.6202662,30,20191109120174,2.30922008,1.59599996,0.889647007,0,19.8491993,1536.5,1540.5,30.06284859828,76.97466890743,-0.000279841010972,2.917960359165e-05,-2.911258511067e-05,-0.0002798120010711,31.83438858,77.44461871,27.89415302,77.35190362999998,28.41485891,76.49375933,32.10893683,76.58036697,2021-06-30 00:00:00+00,3
25,1,30.0216626145641,77.3690009027791,30.05638851,76.97613590999998,0,855,11,3,42,1,zg,931466874215,931,93146687,1,object,o,2019-07-21 11:12:18.328+00,2458685.966875,30,20190721466817,2.45599008,1.495,-0.819733024,0,20.0132008,1536.5,1540.5,30.05653365876,76.97616460202,-0.0002798378049372,2.921914008518e-05,-2.91525690464e-05,-0.0002798144393594,31.82759449,77.44623226,27.88740947,77.35340098999998,28.40869865,76.49521341,32.10290909,76.58190313,2020-06-24 00:00:00+00,1
26,1,30.0216626145641,77.3690009027791,29.96143014,76.98819308,0,855,11,3,42,1,zg,525466954215,525,52546695,1,object,o,2018-06-10 11:12:25.594+00,2458279.966956,30,20180610466933,2.81700993,1.824,-0.150337994,0,20.2737007,1536.5,1540.5,29.96149627415,76.98822714889,-0.0002799049178932,2.923712896235e-05,-2.917140456825e-05,-0.000279798079371,31.7344569,77.45813903,27.78968638,77.3654685,28.311762,76.50729697,32.01057478,76.59388692999998,2019-05-08 00:00:00+00,1
27,1,30.0216626145641,77.3690009027791,29.96656895,76.99102385,33554432,855,11,3,42,1,zg,573443194215,573,57344319,1,object,o,2018-07-28 10:38:12.833+00,2458327.9431944,30,20180728443056,4.40365982,1.49000001,-0.996749997,0,17.9188995,1536.5,1540.5,29.96652503279,76.99107376889998,-0.0002798040252827,2.959736826802e-05,-2.9532311868e-05,-0.0002797823260337,31.73708155,77.46161874,27.79297797,77.36767969,28.31962099,76.50953961,32.0177181,76.59731648999998,2019-05-08 00:00:00+00,1
28,1,30.0216626145641,77.3690009027791,30.05042602,76.97390989999998,0,855,11,3,42,1,zg,1312403194215,1312,131240319,1,object,o,2020-08-05 09:40:36.136+00,2459066.9031944,30,20200805403171,1.93172002,1.53900003,-0.968864024,0,19.8803997,1536.5,1540.5,30.05049922275,76.97393578390998,-0.0002798392892033,2.925524616773e-05,-2.919012771314e-05,-0.000279814975534,31.82112831,77.44403532,27.88143893,77.35108418999998,28.40320909,76.49289844,32.09705418,76.57976037,2021-03-31 00:00:00+00,1
29,1,30.0216626145641,77.3690009027791,29.96937021,76.97926289999998,0,855,11,3,42,1,zg,549447914215,549,54944791,1,object,o,2018-07-04 10:45:00.599+00,2458303.9479167,30,20180704447882,2.95017004,1.65400004,-0.686285973,0,19.9601994,1536.5,1540.5,29.9695248709,76.97928924829,-0.00027987438632,2.935187474645e-05,-2.934037670632e-05,-0.0002797957520515,31.74027593,77.44947859,27.79864313,77.35627719999998,28.32195521,76.49814030999998,32.01767182,76.58524563999998,2019-05-08 00:00:00+00,1
30,1,30.0216626145641,77.3690009027791,29.99323896,76.98928635,0,855,11,3,42,1,zg,1517216184215,1517,151721618,1,object,o,2021-02-26 05:11:18.504+00,2459271.7161806,30,20210226216065,3.08091998,1.76300001,0.983819008,0,19.0762005,1536.5,1540.5,29.99328824802,76.98929508803998,-0.0002797577856014,3.013336538762e-05,-3.006726318892e-05,-0.00027973442078,31.75998459,77.46055174999998,27.81594829,77.36493740999998,28.35035725,76.50726041999998,32.04814084,76.59656135,2021-06-30 00:00:00+00,1
31,1,30.0216626145641,77.3690009027791,29.97845392,76.97657549999998,0,855,11,3,42,1,zg,613422474215,613,61342247,1,object,o,2018-09-06 10:08:22.392+00,2458367.9224769,30,20180906422431,1.75996006,1.38399994,-0.153869003,0,21.3456993,1536.5,1540.5,29.9784588752,76.976583282,-0.0002797619484785,2.980972044719e-05,-2.974457464593e-05,-0.0002797468969919,31.74471296,77.44749394999998,27.80613664,77.35286277999998,28.3355525,76.494808,32.02849199,76.58323688,2019-05-08 00:00:00+00,1
32,1,30.0216626145641,77.3690009027791,28.97528942,77.68477014,0,1882,3,2,9,1,zg,1342511210915,1342,134251121,1,object,o,2020-09-04 12:16:09.474+00,2459097.0112153,30,20200904511215,2.38557005,1.47300005,-0.951412022,0,19.7213001,1536.5,1540.5,28.9754592342,77.68472751967,-0.0002796049402822,3.092355008363e-05,-3.098906548731e-05,-0.0002796329563886,30.83594676,78.15682737,26.66974698,78.05825622,27.25218313,77.20089756,31.1452131,77.2927701,2022-05-09 00:00:00+00,3
33,1,30.0216626145641,77.3690009027791,28.94689359,77.6404325,0,1882,3,2,9,1,zg,1422236180915,1422,142223618,1,object,o,2020-11-23 05:40:07.035+00,2459176.7361806,30,20201123236181,2.32003999,1.46700001,0.604017973,0,19.5939007,1536.5,1540.5,28.94687999709,77.64040191593,-0.000279591520565,3.098270842939e-05,-3.105051546526e-05,-0.0002796235782727,30.80046463,78.11263635,26.649797,78.01392215,27.22967969,77.15653136,31.10922881,77.24854707999998,2022-07-07 00:00:00+00,3
34,1,30.0216626145641,77.3690009027791,29.00904328,77.61216132,0,1882,3,2,9,2,zr,1307390940915,1307,130739094,1,object,o,2020-07-31 09:22:58.71+00,2459061.8909491,30,20200731390949,1.54148996,1.64300001,0.882799029,0,20.5482998,1536.5,1540.5,29.00909169502,77.61215769271,-0.00027971212871,2.984695959705e-05,-2.991986630465e-05,-0.0002797383654803,30.86796059,78.08273278,26.7241566,77.98746542,27.28604306,77.12979395,31.15959593,77.21857086999998,2022-03-07 00:00:00+00,3
35,1,30.0216626145641,77.3690009027791,28.99639842,77.66555008999998,0,1882,3,2,9,1,zg,1368312710915,1368,136831271,1,object,o,2020-09-30 07:30:19.036+00,2459122.8127199,30,20200930312708,2.55622005,1.505,0.977508008,0,19.5009995,1536.5,1540.5,28.99645205321,77.66554910096,-0.0002796560472857,3.040530282002e-05,-3.047354166489e-05,-0.0002796876450645,30.85888648,78.13702691,26.69821711,78.03988184,27.27176085,77.18246471,31.15947061,77.27280851,2022-05-09 00:00:00+00,3
36,1,30.0216626145641,77.3690009027791,28.97519817,77.61289510999998,0,1882,3,2,9,2,zr,1076311190915,1076,107631119,1,object,o,2019-12-13 07:28:07.437+00,2458830.8111921,30,20191213311192,1.80622995,1.53999996,-0.986286998,0,19.9543991,1536.5,1540.5,28.97536869371,77.61285144877,-0.0002795771338207,3.103655016185e-05,-3.110151410179e-05,-0.0002796062339813,30.82416816,78.08502176999998,26.68245863,77.98629898999998,27.26191011,77.12909431,31.13377563,77.22111101999998,2021-06-30 00:00:00+00,3
37,1,30.0216626145641,77.3690009027791,28.99615616,77.66560352,0,1882,3,2,9,1,zg,1368312240915,1368,136831224,1,object,o,2020-09-30 07:29:38.728+00,2459122.8122454,30,20200930312245,2.73602009,1.50600004,0.977490008,0,19.4764004,1536.5,1540.5,28.9961314831,77.66556920741,-0.0002796591644263,3.040619948027e-05,-3.047447910513e-05,-0.0002796908303593,30.85875459,78.13717095,26.697866,78.03988844,27.27085557,77.18227566,31.15907593,77.27283842,2022-05-09 00:00:00+00,2
38,1,30.0216626145641,77.3690009027791,28.98629219,77.61545868999998,0,1882,3,2,9,1,zg,1367357830915,1367,136735783,1,object,o,2020-09-29 08:35:17.687+00,2459121.8578356,30,20200929357836,2.52780008,1.47300005,0.942098975,0,19.8194008,1536.5,1540.5,28.98635605961,77.6154557041,-0.0002796339748637,3.060754305935e-05,-3.067724321316e-05,-0.0002796631716091,30.83897052,78.08715434,26.69618605,77.98957315,27.26931053,77.13202092999998,31.14211959,77.22304199,2022-05-09 00:00:00+00,3
39,1,30.0216626145641,77.3690009027791,28.98325121,77.62041223,0,1882,3,2,9,2,zr,985436160915,985,98543616,1,object,o,2019-09-13 10:28:05.38+00,2458739.936169,30,20190913436169,1.70246005,1.46300006,0.995104015,0,20.0939999,1536.5,1540.5,28.98324727924,77.62038693076998,-0.0002796218736457,3.062946604296e-05,-3.069452198323e-05,-0.0002796548562541,30.83636779,78.09211940999998,26.69204322,77.994459,27.26592405,77.13698959,31.13998392,77.22798247,2021-03-31 00:00:00+00,2
40,1,30.0216626145641,77.3690009027791,28.95041135,77.6186192,0,1882,3,2,9,2,zr,1046327830915,1046,104632783,1,object,o,2019-11-13 07:52:05.133+00,2458800.8278356,30,20191113327824,1.56965995,1.47599995,-0.994126022,0,19.9726009,1536.5,1540.5,28.95040913893,77.61860020335,-0.0002795741365459,3.099585795269e-05,-3.105696831286e-05,-0.0002796068327355,30.80019467,78.09078613,26.65707889,77.99207717,27.23635128,77.13477579,31.10947883,77.22676361,2021-06-30 00:00:00+00,2
41,1,30.0216626145641,77.3690009027791,30.0420269,76.99033564,0,855,11,3,42,1,zg,1041261824215,1041,104126182,1,object,o,2019-11-08 06:17:02.829+00,2458795.7618287,30,20191108261806,2.04232001,1.38100004,0.833603978,0,20.0480995,1536.5,1540.5,30.04204513201,76.99036042068,-0.0002797868923565,2.967042180058e-05,-2.960362003752e-05,-0.0002797686858365,31.81148042,77.46104425,27.86822174,77.36692461,28.39622168,76.50880411,32.0932788,76.59671457999998,2020-06-24 00:00:00+00,1
42,1,30.0216626145641,77.3690009027791,28.96873931,77.62228788999998,0,1882,3,2,9,1,zg,992520680915,992,99252068,1,object,o,2019-09-20 12:29:47.152+00,2458747.0206829,30,20190920520671,2.31375003,1.51499999,-0.665251017,0,20.0540009,1536.5,1540.5,28.96891019636,77.62224823817,-0.0002796009098121,3.098685958766e-05,-3.104682705813e-05,-0.000279628863618,30.81914509,78.09447848,26.67411673,77.99573639,27.25428891,77.13840485,31.12897284,77.23042741,2021-03-31 00:00:00+00,2
43,1,30.0216626145641,77.3690009027791,29.95831636,77.00701492999998,0,855,11,3,42,1,zg,558486194215,558,55848619,1,object,o,2018-07-13 11:40:07.618+00,2458312.9861921,30,20180713486157,1.54842997,1.48800004,0.00203033001,0,20.3260002,1536.5,1540.5,29.95846763717,77.00703939418,-0.0002797823011312,2.958972613133e-05,-2.95951950502e-05,-0.0002797675077475,31.73085583,77.47763872999998,27.78209808,77.38357146,28.30990326,76.52553046,32.01187299,76.61340244,2019-05-08 00:00:00+00,1
44,1,30.0216626145641,77.3690009027791,30.02386792,77.00981894999998,0,855,11,3,42,2,zr,1396285354215,1396,139628535,1,object,o,2020-10-28 06:50:55.502+00,2459150.7853588,30,20201028285347,1.95358002,1.38600004,0.903532028,0,20.3034,1536.5,1540.5,30.02402846137,77.00987224934998,-0.0002797505743598,2.990959254331e-05,-2.984698245043e-05,-0.0002797266799372,31.79438141,77.48078866,27.84557006,77.38600123,28.37740214,76.52798690999998,32.07930381,76.61656635999998,2021-03-31 00:00:00+00,1
45,1,30.0216626145641,77.3690009027791,30.03282476,77.0192712,0,855,11,3,42,2,zr,2225206884215,2225,222520688,1,object,o,2023-02-04 04:57:55.876+00,2459979.7068866,30,20230204206817,1.58841002,1.54999995,0.978193998,0,20.0690994,1536.5,1540.5,30.03297986546,77.01930539525,-0.0002797326328914,3.016628225072e-05,-3.009013550614e-05,-0.0002797061881308,31.80260848,77.49045465999998,27.85028791,77.3949142,28.38709043,76.53724295,32.09222389,76.62651309999998,2023-05-09 00:00:00+00,1
46,1,30.0216626145641,77.3690009027791,30.02724542,77.00368734,0,855,11,3,42,1,zg,1396391144215,1396,139639114,1,object,o,2020-10-28 09:23:15.322+00,2459150.8911458,30,20201028391007,2.18931007,1.40999997,0.909430981,0,19.6511993,1536.5,1540.5,30.02731061235,77.00376491675,-0.0002797420692936,3.012977748516e-05,-3.00632436695e-05,-0.000279722994908,31.79500179,77.47495748,27.84804078,77.37959223,28.38336772,76.52169372999998,32.08383356,76.61069516,2021-03-31 00:00:00+00,1
47,1,30.0216626145641,77.3690009027791,30.11811432,77.00408217,0,855,11,3,42,1,zg,1661445324215,1661,166144532,1,object,o,2021-07-20 10:41:16.105+00,2459415.9453241,30,20210720445093,2.10825992,1.546,0.823858023,0,20.7229996,1536.5,1540.5,30.11823926558,77.00413087958,-0.0002798666351304,2.903841541456e-05,-2.896967970655e-05,-0.0002798297901731,31.89513881,77.47382756,27.94561614,77.38167652,28.46535604,76.52343569999998,32.16781883,76.60945866,2021-11-03 00:00:00+00,1
48,1,30.0216626145641,77.3690009027791,30.14084512,77.00476037999998,0,855,11,3,42,1,zg,1658445394215,1658,165844539,1,object,o,2021-07-17 10:41:22.412+00,2459412.9453935,30,20210717445370,1.85748994,1.56599998,0.502681971,0,20.6357994,1536.5,1540.5,30.14094521925,77.00478982212,-0.0002798738715166,2.883394998246e-05,-2.877047356596e-05,-0.0002798496237069,31.91907289,77.47429234,27.96919208,77.38262833,28.48668491,76.5243032,32.18949841,76.60990927999998,2021-11-03 00:00:00+00,1
49,1,30.0216626145641,77.3690009027791,30.14312627,77.00483805999998,0,855,11,3,42,2,zr,1670410054215,1670,167041005,1,object,o,2021-07-29 09:50:29.577+00,2459424.9100579,30,20210729410046,1.65547001,1.57200003,-0.703844011,0,20.4776001,1536.5,1540.5,30.14325622331,77.00486366157,-0.000279847435817,2.891863518114e-05,-2.884926242513e-05,-0.0002798302231961,31.92098443,77.47434441,27.97138765,77.38261434,28.48926644,76.52438422,32.19177018,76.61007032,2021-11-03 00:00:00+00,1
50,1,30.0216626145641,77.3690009027791,29.939703,77.01790182,0,855,11,3,42,2,zr,576426684215,576,57642668,1,object,o,2018-07-31 10:14:26.459+00,2458330.9266898,30,20180731426655,1.55575001,1.50800002,-0.886666,0,20.3391991,1536.5,1540.5,29.93978014254,77.01791126938998,-0.0002797810070322,2.967392456657e-05,-2.960896747833e-05,-0.0002797569472835,31.71336976,77.48849875,27.76137359,77.39437619999998,28.2902487,76.53638535,31.99495654,76.62438346,2019-05-08 00:00:00+00,1
51,1,30.0216626145641,77.3690009027791,30.09165289,77.01520703,0,855,11,3,42,2,zr,2484331454215,2484,248433145,1,object,o,2023-10-21 07:57:18.705+00,2460238.8314583,30,20231021330995,1.41103005,1.37800002,0.410340011,0,21.0613003,1536.5,1540.5,30.09178568114,77.01520721657,-0.0002797707303656,2.969250047157e-05,-2.962358416761e-05,-0.0002797512489946,31.8640243,77.48590143,27.91344269,77.39170147,28.44327658,76.53362753,32.14682136,76.62165199,2024-01-08 00:00:00+00,1
52,1,30.0216626145641,77.3690009027791,29.9511663,77.00644570999998,0,855,11,3,42,1,zg,671337384215,671,67133738,1,object,o,2018-11-03 08:05:50.379+00,2458425.8373843,30,20181103337326,2.3283999,1.35500002,-0.216025993,0,20.8388996,1536.5,1540.5,29.95114150094,77.00648284445,-0.000279716737542,3.026676942719e-05,-3.0200743204e-05,-0.0002796974476624,31.71832966,77.47791533999998,27.77094451,77.38206889999998,28.30790435,76.52419224,32.00863849,76.61370886,2019-05-08 00:00:00+00,1
