,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
46,629766403,20190415,,,,,,,561853705969791872,,,STAR,gaia2,29.8147504407621,77.3953945847643,gaia2,-1.29743,0.388665,-0.638564,0.408822,gaia2,0.416541,0.234243,gaia2,126.709951152665,15.023876267434,68.7839799097343,58.4530336477249,,,19.1086,0.0547,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7366,0.002372,18.0105,0.0146,rered,gaia2,5411.0,206.0,4.93141,,,,0.549406,,0.94,,5.66822,,DWARF,0.233126834,,1968.47,849.005,0.356962,0.0204933,,,,,,0.0228002,0.0181864,panstarrs,,,,,,,,,,,602.96,1095.05,bj2018,,,dered,19.3318,0.058539,17.9211,0.013336,1.0,,gaia2,,,7.72108243467885,6.34017619906176,29.81472484222,77.3953918353927,0.179548818648874,0.208680938439928,1.0,0,27860852
47,137157570,20190415,,,,02000825+7724282,,,561876967512686208,,,STAR,tmgaia2,30.0343596455173,77.4079028154078,tmgaia2,-0.427089,0.225015,-2.87687,0.211683,gaia2,0.404782,0.142518,gaia2,126.754198750097,15.0488721720757,68.8685848445379,58.4308922377235,18.822,0.123,18.1619,0.0472,,,,,,,,,,,16.077,0.104,15.764,0.196,15.422,0.187,ACC-222-111-000-0-0,,,,,,,,,,17.7985,0.001267,17.08,0.0126,rered,gaia2,5581.0,139.0,4.53459,,,,0.890339,,0.99,,1.40271,,DWARF,0.692872465,,2134.52,663.505,0.389203,0.01717325,,,,,,0.0187081,0.0156384,panstarrs,,,,,,,,,,,502.2,824.81,bj2018,,,dered,18.4205,0.021369,17.0272,0.006422,1.0,,gaia2,bpbj,,4.47032845200619,3.28272999788937,30.0343512107346,77.4078904288842,0.0987613979649943,0.103863461142542,1.0,0,27949779
48,137157543,20190415,,,,01590998+7721436,,J015909.93+772143.5,561853499810527232,,,STAR,tmgaia2,29.7914271621968,77.3621662402437,tmgaia2,8.58182,0.815963,-12.9337,0.576744,gaia2,1.15875,0.31509,gaia2,126.714106557475,14.9904998545223,68.734786795582,58.4314174948478,,,,,,,,,,,,,,,16.124,0.103,15.189,0.117,15.147,0.138,ABB-222-111-000-0-0,,14.915,0.029,14.907,0.044,13.236,,9.673,,19.1293,0.002676,17.8268,0.0087,rered,gaia2,3528.0,160.0,4.38567,,,,0.728192,,0.47,,1.21719,,DWARF,0.07401183,,897.562,350.499,0.345673,0.01535775,,,,,,0.0134082,0.0173073,panstarrs,,,,,,,,,,,235.72,465.278,bj2018,,,dered,20.8299,0.1536,17.8859,0.014112,1.0,,,,,16.2036088570355,8.94270258240056,29.7915960451709,77.3621105535325,0.258444266012127,0.238111524814806,1.0,0,27133856
49,629767903,20190415,,,,,,,561876933153670528,,,STAR,gaia2,29.9628738649151,77.4046720278919,gaia2,-1.80972,1.47108,-1.71756,1.08562,gaia2,2.7007,0.723198,gaia2,126.739574200625,15.0415297918525,68.8421041329129,58.4387169737646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4848,0.007933,19.1325,0.0658,rered,gaia2,3330.0,200.0,,,,,,,,,,,DWARF,,,414.235,246.826,0.301846,0.1743739,,,,,,0.265183,0.0835648,panstarrs,,,,,,,,,,,132.296,361.355,bj2018,,,dered,22.2504,0.248082,19.0757,0.034735,1.0,,,,,29.2242561691547,16.835052184231,29.9628381329184,77.4046646328442,0.571244700848944,0.517060048429905,1.0,0,27861165
50,137157527,20190415,,,,02000451+7719423,,J020004.35+771942.5,561841508261816064,,,STAR,tmgaia2,30.0183939324462,77.3284484145109,tmgaia2,1.12422,0.290186,0.166577,0.248894,gaia2,0.386873,0.159102,gaia2,126.773092352521,14.9714630775934,68.7638880156258,58.3733077701235,19.349,0.159,18.6704,0.0484,,,,,,,,,,,16.446,0.143,15.939,0.217,15.57,0.213,BCC-222-111-000-0-0,,15.59,0.034,15.674,0.073,12.716,,9.655,,18.2489,0.001931,17.4771,0.0099,rered,gaia2,5160.0,141.0,4.52115,,,,0.847655,,0.87,,1.42844,,DWARF,0.458914876,,2166.65,736.88,0.356723,0.0125646,,,,,,0.0107991,0.0143301,panstarrs,,,,,,,,,,,549.52,924.24,bj2018,,,dered,18.9232,0.026911,17.4158,0.010545,1.0,,gaia2,bpbj,,5.7618159083735,3.85979128869984,30.0184159982369,77.3284491317184,0.124777841090279,0.122180849048258,1.0,0,27949759
51,137157546,20190415,,,837-002955,02000521+7722085,,J020005.19+772208.4,561865083339210752,60817921,,STAR,tmgaia2,30.021728220931,77.3690247828893,tmgaia2,-3.33202,0.0505181,-5.54635,0.0486918,gaia2,4.85799,0.0306378,gaia2,126.762400814255,15.0107099160678,68.815804499437,58.4034151724035,13.886,0.08,12.909,0.069,,,,,,,,,,,11.213,0.019,10.728,0.017,10.637,0.02,AAA-222-111-000-0-0,,10.573,0.023,10.643,0.02,10.516,0.054,8.97,,12.6801,0.000215,12.0672,0.006,rered,gaia2,4939.0,201.761,4.55175,0.098018,,,0.790562,0.0512688,0.812,0.110491,1.64342,0.477416,DWARF,0.33506006,0.0346751,204.639,1.293,0.049987,0.04548735,181.0,0.03379097,,,0.00108874368,0.0277125,0.0632622,panstarrs,0.118682,0.102301,0.0559196,0.0466181,0.494441,0.460391,0.102817,0.093219,0.0240265,0.0453237,1.285,1.301,bj2018,169.77,233.752,dered,13.2173,0.00102,12.0166,0.000871,1.0,,ucac4,apassdr9,,1.00338428882603,0.755086465330082,30.0216626145641,77.3690009027791,0.0232720507657547,0.0234289210222702,1.0,0,27949768
52,137157548,20190415,,,,02001684+7722173,,J020016.95+772217.2,561865113402106624,,,STAR,tmgaia2,30.0702687639042,77.3714260198338,tmgaia2,19.1285,0.195609,-4.35271,0.179073,gaia2,0.608054,0.119246,gaia2,126.772297278521,15.0159101523327,68.8340840215503,58.3982506261785,18.827,0.125,18.027,0.0467,,,,,,,,,,,16.056,0.106,15.684,0.175,15.345,0.173,ACC-222-111-000-0-0,,15.453,0.031,15.647,0.067,12.707,,9.668,,17.6739,0.001192,16.9663,0.0127,rered,gaia2,5540.0,133.0,4.75902,,,,0.680628,,0.97,,3.0764,,DWARF,0.393145233,,1566.83,323.295,0.362196,0.0174748,,,,,,0.0146902,0.0202594,panstarrs,,,,,,,,,,,262.93,383.66,bj2018,,,dered,18.286,0.017216,16.9139,0.006895,1.0,,gaia2,bpbj,,3.88519737898657,2.77693367006784,30.0706454681654,77.3714072792631,0.0886927001943993,0.0850316656556705,1.0,0,27949770
53,137158308,20190415,,,837-002969,02004884+7720235,,J020048.82+772023.6,561864774101571584,60553094,,STAR,tmgaia2,30.2034514395705,77.3399068706797,tmgaia2,-1.31811,0.0704792,1.26793,0.0647121,gaia2,0.0159935,0.0421386,gaia2,126.810257530643,14.9935721626565,68.8366055633563,58.3553363924207,17.431,0.239,16.203,0.137,,,,,,,,,,,13.779,0.026,13.16,0.027,13.045,0.027,AAA-222-111-000-0-0,,12.956,0.024,12.994,0.023,13.022,0.46,9.374,,15.7812,0.000519,14.9548,0.006,rered,gaia2,5389.0,123.0,,,,,9.47347,,,,,,GIANT,,,7178.45,1430.52,0.503092,1.0052795e-06,,,,,,1.86144e-06,1.49119e-07,schlegel,,,,,,,,,,,1242.16,1618.87,bj2018,,,dered,16.5325,0.003915,14.9223,0.001452,1.0,,ucac4,apassdr9,,1.39957559296721,1.00352346943293,30.2034255451428,77.3399123298241,0.0329212856418767,0.0312254222181509,0.0,0,27950267
54,629767167,20190415,,,,,,,561865353920288896,,,STAR,gaia2,30.2741149197515,77.3857957724149,gaia2,-3.96555,0.698709,3.45818,0.636179,gaia2,1.00124,0.335769,gaia2,126.812568528886,15.0419436788751,68.9162038492129,58.3798720539039,,,20.4452,0.1368,,,,,,,,,,,,,,,,,,,,,,,,,,,19.555,0.003675,18.4871,0.0194,rered,gaia2,3994.0,176.0,4.90266,,,,0.461208,,0.62,,6.31975,,DWARF,0.04876648,,1045.75,503.678,0.344178,0.0296186,,,,,,0.0314667,0.0277705,panstarrs,,,,,,,,,,,317.047,690.31,bj2018,,,dered,20.6569,0.16342,18.4321,0.02764,1.0,,gaia2,,,13.8784506485928,9.86479533320622,30.2740367372653,77.3858106618124,0.276031422622051,0.28162603962852,1.0,0,28776236
55,137157538,20190415,,,,01590986+7721224,,J015910.15+772123.1,561853465450784384,,,STAR,tmgaia2,29.7909839130993,77.3563797634562,tmgaia2,-2.88584,0.208276,-1.03853,0.188268,gaia2,0.341197,0.123549,gaia2,126.71561713571,14.9848995433023,68.727360030411,58.4271310114051,19.763,0.131,18.3565,0.059,,,,,,,,,,,16.178,0.114,15.816,0.192,15.321,0.175,BCC-222-111-000-0-0,,14.931,0.029,14.785,0.043,11.975,0.199,8.904,,17.9069,0.013418,17.1109,0.0166,rered,gaia2,5039.0,190.0,4.22076,,,,1.17704,,0.84,,0.51511,,DWARF,0.8047446,,2420.12,720.575,0.358037,0.01267605,,,,,,0.012137,0.0132151,panstarrs,,,,,,,,,,,554.17,886.98,bj2018,,,dered,18.6295,0.048119,17.0698,0.041016,1.0,,gaia2,bpbj,,4.13623736935563,2.91950939053243,29.7909271477722,77.3563752920136,0.0890799440093284,0.088951187125648,1.0,0,27133852
56,137157555,20190415,,,,01592589+7722527,,J015925.97+772252.8,561853637249495296,,,STAR,tmgaia2,29.8580381461628,77.3813105265475,tmgaia2,11.5389,0.544472,7.03264,0.465071,gaia2,1.34368,0.305816,gaia2,126.723299455673,15.0128545317759,68.7798136644175,58.4362128865465,,,20.2964,0.0963,,,,,,,,,,,15.845,0.082,15.128,0.112,14.898,0.12,ABB-222-111-000-0-0,,14.678,0.027,14.607,0.038,12.863,,8.937,,19.0131,0.002921,17.7917,0.0112,rered,gaia2,3686.0,134.0,4.67329,,,,0.560512,,0.54,,3.06648,,DWARF,0.05224986,,768.488,234.777,0.334238,0.02209655,,,,,,0.0149698,0.0292233,panstarrs,,,,,,,,,,,170.793,298.762,bj2018,,,dered,20.3892,0.089437,17.7057,0.01339,1.0,,gaia2,,,10.8144618206907,7.21184312928543,29.8582655608798,77.3813408060662,0.215441619619349,0.216240960091254,1.0,0,27133863
57,137157575,20190415,,,,01593297+7725108,,J015933.10+772511.1,561877139311388672,,,STAR,tmgaia2,29.8875384024759,77.4197173024266,tmgaia2,2.79528,0.301097,-2.24207,0.26732,gaia2,0.13823,0.172862,gaia2,126.71899309608,15.0515739404831,68.8374442838395,58.4608523486158,19.704,0.167,18.8954,0.048,,,,,,,,,,,16.476,0.152,15.81,,15.533,0.206,BUC-202-101-000-0-0,,15.72,0.037,15.823,0.079,13.174,,9.268,,18.4078,0.00173,17.5727,0.0065,rered,gaia2,5380.0,139.0,4.25442,,,,1.19142,,0.93,,0.5499,,DWARF,1.07141268,,2974.29,1058.04,0.513888,0.002784143,,,,,,0.00464105,0.000927236,schlegel,,,,,,,,,,,825.89,1290.18,bj2018,,,dered,19.1747,0.023301,17.5471,0.008508,1.0,,gaia2,bpbj,,5.98222927114536,4.14560567525352,29.8875936587908,77.4197076490752,0.127396340377217,0.133362825008383,1.0,0,27133874
58,629765651,20190415,,,,,,,561841336463132032,,,STAR,gaia2,30.1255076665784,77.3372240977494,gaia2,8.14656,1.01724,-4.88164,0.808723,gaia2,-0.340479,0.513112,gaia2,126.794009535749,14.9863099371004,68.8086604042896,58.3645110643217,,,21.0408,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0245,0.004998,18.8993,0.0086,rered,gaia2,3921.0,138.0,4.29958,,,,0.916031,,0.61,,0.793597,,DWARF,0.178690761,,2405.62,1161.94,0.350228,0.00760167,,,,,,0.0102189,0.00498444,panstarrs,,,,,,,,,,,898.89,1425.0,bj2018,,,dered,21.213,0.086039,18.8314,0.041909,1.0,,gaia2,,,20.1989528227851,12.5407754959884,30.1256676733654,77.3372030796248,0.414694882261929,0.373695120574168,1.0,0,28775914
59,629767892,20190415,,,,,,,561876864432636288,,,STAR,gaia2,30.0324564293656,77.3828278088375,gaia2,8.02243,1.04197,-0.0997058,0.798113,gaia2,0.129881,0.41856,gaia2,126.760849916273,15.0246303069247,68.8364984199428,58.4122749557624,,,20.1623,0.0583,,,,,,,,,,,,,,,,,,,,,,,,,,,19.751,0.004027,18.9879,0.0127,rered,gaia2,5230.0,212.0,,,,,,,,,,,DWARF,,,2147.9,1073.06,0.363459,0.0168262,,,,,,0.0142587,0.0193937,panstarrs,,,,,,,,,,,797.68,1348.43,bj2018,,,dered,20.3329,0.064134,18.8449,0.024136,1.0,,gaia2,,,20.6950978214078,12.3748310540753,30.0326145583455,77.3828273795952,0.344352152448445,0.317727779954526,1.0,0,28776621
60,137157539,20190415,,,,01592259+7721230,,J015922.61+772123.1,561853293652093952,,,STAR,tmgaia2,29.844318528884,77.3564075977523,tmgaia2,0.929767,0.17677,0.252875,0.167475,gaia2,0.372911,0.111784,gaia2,126.727250109564,14.9880635157184,68.7441621844717,58.419457809547,18.718,0.114,18.0058,0.0464,,,,,,,,,,,15.999,0.093,15.813,0.185,15.363,0.173,ACC-222-111-000-0-0,,15.478,0.033,15.651,0.072,13.24,,9.517,,17.6698,0.001199,16.9799,0.0102,rered,gaia2,5628.0,130.0,4.4671,,,,0.967131,,1.0,,1.10546,,DWARF,0.8454382,,2316.39,622.44,0.357517,0.0126167,,,,,,0.0115907,0.0136427,panstarrs,,,,,,,,,,,486.07,758.81,bj2018,,,dered,18.2579,0.013594,16.9218,0.006488,1.0,,gaia2,bpbj,,3.51070449328196,2.59713183122123,29.8443368177159,77.3564086865203,0.0825882849782037,0.0811888529066521,1.0,0,27133853
61,629767917,20190415,,,,,,,561877143605791104,,,STAR,gaia2,29.9198177703898,77.4103624341365,gaia2,5.61052,1.34481,-14.1143,1.05438,gaia2,0.090365,0.646866,gaia2,126.728622082222,15.0444667136287,68.8357691740149,58.4491813487477,,,21.1764,0.1544,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1597,0.00582,19.0268,0.0117,rered,gaia2,3950.0,169.0,4.53381,,,,0.699511,,0.61,,1.78216,,DWARF,0.107317768,,1910.52,1095.15,0.388096,0.0187129,,,,,,0.0207723,0.0166535,panstarrs,,,,,,,,,,,805.71,1384.58,bj2018,,,dered,21.2846,0.171366,18.9025,0.044309,1.0,,gaia2,,,26.7164548359159,16.3493726262306,29.9199285964901,77.4103016642624,0.50401590723299,0.460360423189841,1.0,0,27861172
62,137157547,20190415,,,,02000980+7722168,,J020009.66+772216.7,561865079042367872,,,STAR,tmgaia2,30.0406522414432,77.3713734359101,tmgaia2,8.37992,0.381772,-0.490331,0.33081,gaia2,1.08367,0.228787,gaia2,126.765861702557,15.0140956318944,68.8247026668885,58.4024655658928,20.422,0.181,19.7294,0.0715,,,,,,,,,,,15.776,0.074,15.163,0.115,14.812,0.102,ABA-222-111-000-0-0,,14.582,0.029,14.529,0.038,12.922,0.453,9.358,,18.5661,0.00219,17.3827,0.013,rered,gaia2,3787.0,130.0,4.41793,,,,0.779436,,0.58,,1.22486,,DWARF,0.112573653,,930.556,239.388,0.351463,0.0261286,,,,,,0.024672,0.0275852,panstarrs,,,,,,,,,,,183.592,295.184,bj2018,,,dered,19.9738,0.060773,17.4216,0.009175,1.0,,gaia2,bpbj,,7.58278770870439,5.13031043804247,30.0408172694716,77.3713713248134,0.172994735598381,0.168121719782132,1.0,0,27949769
63,137157567,20190415,,,838-003148,02000158+7724037,,J020001.59+772403.6,561876971808678016,60817910,,STAR,tmgaia2,30.0066470011453,77.40103617877,tmgaia2,1.78913,0.0427077,-4.0551,0.0426969,gaia2,0.986461,0.0282401,gaia2,126.750110268462,15.0406210054114,68.8512628540626,58.4296963031974,15.686,0.075,14.831,0.114,,,,,,,,,,,13.019,0.021,12.666,0.026,12.524,0.025,AAA-222-111-000-0-0,,12.485,0.024,12.486,0.022,12.806,0.403,9.609,,14.5488,0.000277,13.9137,0.0141,rered,gaia2,6064.0,122.0,4.13287,,,,1.51055,,1.13,,0.327847,,DWARF,2.77973461,,985.314,27.636,0.377182,0.0190095846,,,,,,0.0284796,0.00953957,panstarrs,,,,,,,,,,,26.876,28.396,bj2018,,,dered,15.0851,0.001575,13.8585,0.000909,1.0,,ucac4,apassdr9,,0.848453075055562,0.662124147875558,30.0066823165734,77.4010187193138,0.0200268094731152,0.0206534785479479,1.0,0,27949777
64,629766367,20190415,,,,,,,561853297948956032,,,STAR,gaia2,29.8665655936834,77.3514461167196,gaia2,-0.594802,0.504783,0.535503,0.41221,gaia2,0.400043,0.261132,gaia2,126.733489032908,14.9845970016316,68.7449194111549,58.4125165695512,,,19.3535,0.0544,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9366,0.0026,18.169,0.0132,rered,gaia2,5178.0,183.0,4.89146,,,,0.556599,,0.88,,5.10334,,DWARF,0.20064497,,1972.5,889.085,0.35573,0.01268795,,,,,,0.0102034,0.0151725,panstarrs,,,,,,,,,,,631.45,1146.72,bj2018,,,dered,19.6124,0.054057,18.1138,0.01181,1.0,,gaia2,,,10.0241572256302,6.39248389052273,29.8665538982412,77.3514484223578,0.20539546947889,0.203152247261973,1.0,0,27860816
65,629766382,20190415,,,,,,,561853465450782592,,,STAR,gaia2,29.7607891598487,77.3544802537563,gaia2,-4.38396,1.16906,7.03048,1.01358,gaia2,2.24183,0.667768,gaia2,126.709552401573,14.9812976363726,68.7154770182932,58.4300617962145,,,19.5939,0.0564,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1257,0.006873,18.3533,0.0169,gbprp,gaia2,,,,,,,,,,,,,,,,508.086,359.727,0.335468,0.0996171,,,,,,0.0790192,0.120215,schlegel,,,,,,,,,,,176.39,543.064,bj2018,,,,19.6689,0.05462,18.0757,0.018152,0.0,,gaia2,,,23.2176785583762,15.7182022324491,29.7607029387997,77.3545105238926,0.526410528665982,0.492326497425901,1.0,0,27860831
66,629766394,20190415,,,,,,,561853602889758336,,,STAR,gaia2,29.8095681166362,77.3842571827363,gaia2,-0.253594,1.05176,1.94744,0.903225,gaia2,0.469275,0.430984,gaia2,126.711921071397,15.0128444157225,68.7683153620531,58.4454087848174,,,20.0644,0.0791,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5639,0.004307,18.7696,0.0337,gbprp,gaia2,,,,,,,,,,,,,,,,1723.35,962.44,0.356551,0.0209341,,,,,,0.0235719,0.0182963,panstarrs,,,,,,,,,,,663.52,1261.36,bj2018,,,,20.262,0.108707,18.612,0.022864,0.0,,gaia2,,,20.8899598680021,14.0043932885982,29.8095631175237,77.3842655675475,0.354531912251343,0.351256859831225,1.0,0,27860843
67,629767889,20190415,,,,,,,561876830072895616,,,STAR,gaia2,29.9636492713276,77.3816777666922,gaia2,-2.47749,1.01398,1.55199,0.76665,gaia2,0.0523301,0.402107,gaia2,126.746195557764,15.0194419925741,68.8134372922906,58.4212952144363,,,20.1426,0.0795,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7192,0.004798,18.9454,0.0299,rered,gaia2,5172.0,326.0,,,,,,,,,,,DWARF,,,2272.12,1100.69,0.363492,0.0168224,,,,,,0.0141835,0.0194613,panstarrs,,,,,,,,,,,828.65,1372.74,bj2018,,,dered,20.3581,0.119131,18.8471,0.027393,1.0,,gaia2,,,20.1389066686016,11.8868676021036,29.9636004422524,77.3816844488758,0.330110825268596,0.300249786536679,1.0,0,27861154
68,629767896,20190415,,,,,,,561876898792370176,,,STAR,gaia2,29.9400121344767,77.3787177606479,gaia2,0.787827,0.710648,1.11568,0.540605,gaia2,0.610015,0.296443,gaia2,126.741878520029,15.0151939828291,68.802292263626,58.4224655895307,,,19.6141,0.0636,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2632,0.003116,18.5578,0.0139,rered,gaia2,5552.0,295.0,,,,,,,,,,,DWARF,,,1553.43,762.65,0.361999,0.0176889,,,,,,0.0148925,0.0204853,panstarrs,,,,,,,,,,,506.97,1018.33,bj2018,,,dered,19.7868,0.089123,18.4192,0.02087,1.0,,gaia2,,,14.1141368605518,8.38218674224688,29.9400276582481,77.3787225642706,0.241841234917613,0.216996069994701,1.0,0,27861158
69,629767897,20190415,,,,,,,561876898792379136,,,STAR,gaia2,29.9221965635432,77.3922545455478,gaia2,0.209762,0.921388,-3.7755,0.740977,gaia2,0.080435,0.475181,gaia2,126.734208863705,15.0271735558584,68.8137229620243,58.4352157567663,,,20.6126,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9454,0.004954,18.991,0.0141,rered,gaia2,4456.0,236.0,4.75274,,,,0.58239,,0.7,,3.54369,,DWARF,0.120476931,,2110.08,1091.02,0.388296,0.0174259,,,,,,0.0181967,0.0166551,panstarrs,,,,,,,,,,,811.87,1370.17,bj2018,,,dered,20.8983,0.132494,18.9813,0.028514,1.0,,gaia2,,,18.3022892204757,11.4902719396764,29.9222007011735,77.3922382899227,0.357972498620537,0.343260880560805,1.0,0,27861159
70,137158268,20190415,,,837-002965,02004263+7723563,,J020042.66+772356.4,561865564375539584,60818040,,STAR,tmgaia2,30.1777685171444,77.3990107653549,tmgaia2,3.22783,0.0572264,-3.93201,0.055958,gaia2,0.87265,0.0367173,gaia2,126.787868188382,15.0488641019382,68.9024462768896,58.4036396131182,17.127,0.257,15.942,0.149,,,,,,,,,,,13.826,0.024,13.313,0.03,13.159,0.031,AAA-222-111-000-0-0,,13.126,0.024,13.163,0.025,12.788,,9.469,,15.607,0.000578,14.845,0.0144,rered,gaia2,5222.0,122.0,4.07727,,,,1.4292,,0.89,,0.30487,,DWARF,1.368441,,1110.08,45.625,0.359483,0.0212617,,,,,,0.0199584,0.022565,panstarrs,,,,,,,,,,,43.79,47.46,bj2018,,,dered,16.2887,0.003699,14.8027,0.001778,1.0,,ucac4,apassdr9,,1.13688043624549,0.867831713370464,30.1778322208284,77.3989938358748,0.0271496013849071,0.0289412323599777,1.0,0,27950227
71,137157564,20190415,,,837-002949,01593701+7723531,,J015937.01+772353.1,561877109247632896,60817818,,STAR,tmgaia2,29.904212251898,77.3981095436886,tmgaia2,-0.27144,0.0567475,1.02954,0.0613125,gaia2,0.119496,0.0388375,gaia2,126.728658076291,15.0317500596924,68.8154501847404,58.442206210128,17.325,0.088,15.798,0.08,,,,,,,,,,,13.119,0.021,12.533,0.024,12.311,0.023,AAA-222-111-000-0-0,,12.209,0.024,12.285,0.022,12.226,0.256,9.494,,15.357,0.000408,14.4523,0.006,rered,gaia2,5001.0,122.0,,,,,10.3251,,,,,,GIANT,,,5312.02,955.735,0.511208,2.01791445e-05,,,,,,3.37514e-05,6.60689e-06,schlegel,,,,,,,,,,,819.76,1091.71,bj2018,,,dered,16.2183,0.002973,14.4412,0.001037,1.0,,ucac4,apassdr9,,1.12734486322415,0.950780547873959,29.9042068951998,77.3981139764304,0.0263014338629857,0.028816784196757,0.0,0,27133868
72,137158279,20190415,,,837-002967,02004437+7723216,,J020044.40+772321.4,561865186418419712,60818051,,STAR,tmgaia2,30.1849333918339,77.3893439171398,tmgaia2,7.4896,0.031196,-17.2549,0.0321746,gaia2,3.02575,0.0204322,gaia2,126.792171838975,15.0399973364872,68.8925918740893,58.3953191669526,15.255,0.089,14.013,0.069,,,,,,,,,,,11.931,0.021,11.434,0.017,11.325,0.018,AAA-222-111-000-0-0,,11.234,0.023,11.288,0.02,11.31,0.107,9.029,,13.6886,0.000202,12.9569,0.0061,rered,gaia2,4753.0,192.882,4.3027,0.0999828,,,1.02148,0.0729648,0.764,0.100179,0.716802,0.209739,DWARF,0.4797651,0.05456485,327.382,2.2065,0.16908,0.0594033,186.0,0.114275686,,,0.0004428685,0.0362818,0.0825248,panstarrs,0.0890703,0.111287,0.0504291,0.0955005,0.191327,0.228151,0.0896235,0.110342,0.0545887,0.054541,2.192,2.221,bj2018,241.188,144.575,dered,14.3557,0.001458,12.9088,0.001179,1.0,,ucac4,apassdr9,,0.619702405830588,0.498945864598433,30.1850810933205,77.3892696252495,0.0145246289540178,0.015459694052217,1.0,0,27950238
73,137158287,20190415,,,,02004081+7722316,,J020040.71+772232.0,561865152058684800,,,STAR,tmgaia2,30.1700737583622,77.3755080229093,tmgaia2,0.568796,0.152605,-3.40791,0.137221,gaia2,1.6858,0.0861868,gaia2,126.792869657467,15.0258017689296,68.8705982205203,58.3870070818462,19.561,0.167,17.7243,0.0466,,,,,,,,,,,14.606,0.031,13.793,0.029,13.599,0.036,AAA-222-111-000-0-0,,13.385,0.025,13.374,0.026,12.401,,9.178,,16.967,0.000971,15.9287,0.00810876,cdwrf,cdwrf,3731.0,157.0,4.60471,0.021162,,,0.655999,0.0295491,0.631603,0.0261476,2.23735,0.210637,DWARF,0.07512804,0.0195337366,584.985,30.2955,0.313378,0.02476045,189.0,10.6781464,,,5.96807222e-05,0.0293669,0.020154,panstarrs,,,,,,,,,,,28.758,31.833,bj2018,,,cdwrf,17.9955,0.01117,15.9486,0.003892,1.0,,gaia2,bpbj,cooldwarfs_v8,3.03100143766818,2.12787666902253,30.1700849634244,77.3754933499636,0.0630750120841366,0.0636163188195259,1.0,0,27950246
74,629767915,20190415,,,,,,,561877104951637376,,,STAR,gaia2,29.8634955801383,77.4099713810521,gaia2,3.76737,0.406357,-0.0226172,0.356047,gaia2,0.111735,0.238406,gaia2,126.716491122822,15.0407763044521,68.8176307498907,58.4569792489208,,,19.3448,0.0487,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8495,0.002317,18.0143,0.0153,rered,gaia2,4952.0,137.0,4.42309,,,,0.92129,,0.82,,1.04864,,DWARF,0.459843248,,2684.39,1080.84,0.390734,0.01973,,,,,,0.0197488,0.0197112,panstarrs,,,,,,,,,,,831.2,1330.49,bj2018,,,dered,19.6316,0.026028,17.9905,0.011238,1.0,,gaia2,,,8.07317175991326,5.52154869416641,29.8635699957379,77.4099712836828,0.179442804041157,0.17645318171827,1.0,0,27861170
